,user_doc,type,predict,score
255,"the third official edition of the laws was published in 1966. the first three editions of the rules were published in french, with that as the official version.",True,False,2.967132641447274
256,in 1974 fide published the english version of the rules (which was based on an authorized 1955 translation).,True,False,2.3950904316362793
257,"with that edition, english became the official language of the rules.",True,False,4.140033212396089
258,"another edition was published in 1979. throughout this time, ambiguities in the laws were handled by frequent interpretations that the rules commission published as supplements and amendments.",True,False,2.386281008085048
259,in 1982 the rules commission rewrote the laws to incorporate the interpretations and amendments (fide 1989:7–8).,True,False,2.5372201330117767
260,"in 1984 fide abandoned the idea of a universal set of laws, although fide rules are the standard for high-level play (hooper & whyld 1992:220–21).",True,False,2.935031018277795
261,"with the 1984 edition, fide implemented a four-year moratorium between changes to the rules.",True,False,2.9767612709472324
262,"other editions were issued in 1988 and 1992 (fide 1989:5), (just 2014).",True,False,2.758534232044126
263,"the rules of national fide affiliates (such as the united states chess federation, or uscf) are based on the fide rules, with slight variations (just 2014).",True,False,2.74687902631881
264,"kenneth harkness published popular rulebooks in the united states starting in 1956, and the uscf continues to publish rulebooks for use in tournaments it sanctions.",True,False,2.04832683974848
265,"in 2008, fide added the variant chess960 to the appendix of the ""laws of chess"".",True,False,3.427054054106667
266,"chess960 uses a random initial set-up of main pieces, with the conditions that the king is placed somewhere between the two rooks, and bishops on opposite-color squares.",True,False,2.803149536593009
267,"the castling rules are extended to cover all these positions.in the 21st century, rules about such things as mobile phones and unauthorised use of chess engines were introduced.",True,False,2.4897011809559118
268,"== variations ==
from time to time, rules have been introduced at certain tournaments to discourage players from agreeing to short draws.",True,False,3.0226286257187884
269,"one such case was the ""no drawing or resigning during the first 30 moves"" rule used at the 2009 london chess classic.",True,False,2.557901237390512
270,"== see also ==

specific rules


== notes ==


== references ==
burgess, graham (2009), the mammoth book of chess (3rd ed.",True,False,2.283508927375953
271,"), running press, isbn 978-0-7624-3726-9
davidson, henry (1949), a short history of chess (1981 ed.",True,False,2.494562900601796
272,"), mckay, isbn 0-679-14550-8
fide (1989), the official laws of chess, macmillan, isbn 0-02-028540-x
fide (2008), fide laws of chess, fide, isbn 978-0-9594355-2-8, retrieved 2008-09-10
harkness, kenneth (1967), official chess handbook, mckay
hooper, david; whyld, kenneth (1996) [first pub.",True,False,2.2574728501219368
273,"1992], the oxford companion to chess (2nd ed.",True,False,2.540096068511901
274,"), oxford university press, isbn 0-19-280049-3
just, tim (2014), u.s. chess federation's official rules of chess (6th ed.",True,False,2.543557396302906
275,"), mckay, isbn 978-0-8129-3559-2
polgar, susan; truong, paul (2005), a world champion's guide to chess, random house, isbn 978-0-8129-3653-7
reinfeld, fred (1954), how to be a winner at chess, fawcett, isbn 0-449-91206-x
ruch, eric (2004), the italian rules, iccf, retrieved 2008-09-10
schiller, eric (2003), official rules of chess (2nd ed.",True,False,2.0465989493646957
276,"), cardoza, isbn 978-1-58042-092-1
staunton, howard (1847), the chess-player's handbook, london: h. g. bohn, pp.",True,False,2.0187833746366075
277,"21–22, isbn 0-7134-5056-8 (1985 batsford reprint, isbn 1-85958-005-x)
sunnucks, anne (1970), the encyclopaedia of chess, st. martin's press (2nd ed.",True,False,2.124773254348109
278,"), isbn 978-0-7091-4697-1
timman, jan (2005), curaçao 1962: the battle of minds that shook the chess world, new in chess, isbn 978-90-5691-139-3


== further reading ==
golombek, harry, ed.",True,False,2.223571644892514
279,"(1976), the laws of chess and their interpretations, pitman, isbn 0-273-00119-1
golombek, harry (1977), golombek's encyclopedia of chess, crown publishing, isbn 0-517-53146-1
harkness, kenneth (1970), official chess rulebook, mckay, isbn 0-679-13028-4


== external links ==
fide laws of chess
fide standards of chess equipment, venue for fide tournaments, rate of play and tie-break regulations
uscf learn to play chess
uscf clock rules",True,False,2.166104170008577
280,the grand mansion gate (chinese: 大宅门) is a 2001 chinese historical television series written and directed by guo baochang.,False,False,0.0
281,guo is also the author of the original novel of the same name.,False,False,0.0
282,"the television series stars siqin gaowa, chen baoguo, liu peiqi, du yulu, he saifei, jiang wenli, and zhang fengyi.",False,False,0.0
283,prominent chinese directors zhang yimou and chen kaige also make cameo appearances.,False,False,0.26484494495995214
284,guo baochang spent over 40 years writing the script for film.,False,False,0.32128033509269327
285,"guo had sole discretion with the early script, and eventually wrote approximately 4 drafts.",False,False,0.0
286,"the television series began production in 2000 and finished filming in 2001. a second season was completed in 2003.
the grand mansion gate details the story of the rise and fall of the time-honored brand baicao hall and the frustrations and fates of three generations of the bai family.the series premiered on cctv-1 in mainland china on 15 april 2001 and in hong kong on june 4.",False,False,0.012207668878211925
287,"== synopsis ==
in 1880 during the 6th year of the guangxu period of the qing dynasty, bai jingqi (chen baoguo) is born into the baicao hall, a prominent merchant family in beijing.",False,False,0.0
288,the first season chronicles the lives of bai jingqi's predecessors in the late qing and early republic of china before focusing on bai jingqi when he becomes the new family patriarch.,False,False,0.16405803386575538
289,the subsequent season details his later life after the second sino-japanese war through to the establishment of the people's republic of china.,False,False,0.16246894236937434
290,"== cast ==


=== main ===
chen baoguo as bai jingqi (白景琦), liu cihang and wang cihang portray bai jingqi as a child.the series' main protagonist, patriarch and head of the baicao hall.",False,False,0.0
291,"born to bai yingxuan and his wife wen shi, jingqi never once cried in his childhood years, and was branded by his uncle bai yingyu as an unlucky omen.",False,False,0.0
292,he succeeded his mother as the head of the baicao hall.,False,False,0.0
293,"notoriously hot-tempered, jingqi maintains a strict grip on the family and its influence as years of revolution and instability plaguing china in the late 19th to mid-20th century tests the prestige of his time-honored family name.he saifei as yang jiuhong (杨九红).one of bai jingqi's concubines, who was formerly a prostitute.",False,False,0.05869387865312964
294,"yang's status as a former prostitute results in years of disdain and abuse by the bai family, notably from jingqi's mother, bai wen shi.",False,False,0.2287003460883148
295,"the series marks the second time he and zhang yimou are working together, having worked together ten years prior on the set of his film raise the red lantern, where she played a similar character of low-social status struggling against members of a wealthy household.xie lan as li xiangxiu (李香秀).bai jingqi's second wife, originally a servant girl sold to the bai family by her parents.",False,False,0.0686448617341207
296,"her years as a servant girl allowed her to see the bitter rivalries surrounding jingqi and his concubines, which she uses to her advantage.",False,False,0.0
297,"she begins an affair with bai jingqi and uses his favor to maneuver her way into becoming his second wife, thus granting her a higher title and status, notably over yang jiuhong, whose relentless bullying and abuse of another concubine resulted in the latter committing suicide.siqin gaowa as mrs. bai (bai wen shi) (白文氏).bai jingqi's mother and his predecessor as head of the bai family.",False,False,0.01699743011201335
298,"her role was aggressively challenged by wealthy patriarchs, including her own brother-in-law bai yingyu, but upon successfully defending the family's secret medicinal formula from scheming entrepreneurs, she became the unquestioned matriarch of the baicao hall.",False,False,0.08135683634812473
299,"she maintained the assets, wealth and prestige of the family, amassing influence by currying favor with imperial eunuchs of the qing court, and outmaneuvering members of the manchu nobility.liu peiqi as bai yingyu (白颖宇).bai jingqi's uncle, spoiled in his childhood by his mother and overprotected in adulthood by his eldest brother, bai yingyu was a thrifty spender who rarely cared about the devastating effects brought to the bai family.",False,False,0.012713524961831124
300,"he became an entrepreneur, sponsoring brothels and fought bitterly against his sister-in-law wen shi, plotting to steal the family's secret medicinal formula to drive the baicao hall out of business, and taking her son jingqi to a brothel when he was a child.",False,False,0.038730986261429796
301,"=== the bai family ===
du yulu as bai mengtang (白萌堂), bai jingqi's paternal grandfather, the head of the baicao hall at the start of the series.",False,False,0.1348888925942339
302,"wang liyuan as mrs. bai (bai zhou shi) (白周氏), bai jingqi's paternal grandmother.",False,False,0.14216032457320257
303,"li hongtao as bai yingyuan (白颖园), bai mengtang's eldest son.",False,False,0.23603978419701557
304,"zhao lingqi as mrs. bai (bai yin shi) (白殷氏), bai yingyuan's wife.",False,False,0.16680144749922435
305,"bi yanjun as bai yingxuan (白颖轩), bai mengtang's second son and bai jingqi's father.",False,False,0.2477249220285511
306,"liu peiqi as bai yingyu (白颖宇), bai mengtang's youngest son.",False,False,0.23603978419701557
307,"zhang yan as mrs. bai (bai fang shi) (白方氏), bai yingyu's wife.",False,False,0.16680144749922435
308,"li ping as bai yaping (白雅萍), bai mengtang's youngest child and only daughter.",False,False,0.19547044628815352
309,"jia xinguang as bai jingyi (白景怡), bai yingyuan's eldest son.",False,False,0.23603978419701557
310,"shang ying as wu cuigu (乌翠姑), bai jingyi's wife.",False,False,0.28432064914640515
311,xu boping as young bai jingyi.,False,False,0.0
312,"cheng xiangyin as bai jingshuang (白景双), bai yingyu's eldest son.",False,False,0.23603978419701557
313,"ai liya as bai yufen (白玉芬), bai yingyuan's daughter.",False,False,0.29093275726608897
314,geng sisi as young bai yufen.,False,False,0.0
315,"li shusheng as bai jingsi (白景泗), bai yingyuan's second son.",False,False,0.23603978419701557
316,wu jianing as young bai jingsi.,False,False,0.0
317,"liu chao as bai jingwu (白景武), bai yingyu's second son.",False,False,0.23603978419701557
318,wang chaoqun as young bai jingwu.,False,False,0.0
319,"li xiaolei as bai jinglu (白景陆), bai yingyuan's third son.",False,False,0.29093275726608897
320,chen weiyou as young bai jinglu.,False,False,0.0
321,"ru ping as huang chun (黄春), bai jingqi's wife.",False,False,0.28432064914640515
322,chen lingyue as young huang chun.,False,False,0.0
323,"lei juan as huai hua (槐花), bai jingqi's second concubine and a former servant girl.",False,False,0.16246894236937434
324,"jiang wenli as bai yuting (白玉婷), bai yingxuan's youngest daughter.",False,False,0.23603978419701557
325,ma sichun as young bai yuting.,False,False,0.0
326,"ji baozhong as bai jingsheng (白敬生), bai jingyi's eldest son.",False,False,0.23603978419701557
327,"zhao yi as bai jingye (白敬业), bai jingqi and huang chun's eldest son.",False,False,0.16460669161107666
328,"zhang yang as bai jinggong (白敬功), bai jingqi and huang chun's second son.",False,False,0.16460669161107666
329,"zhang dinghan as bai jiali (白佳莉), bai jingqi and yang jiuhong's daughter.",False,False,0.19547044628815352
330,"liu lingzhi as bai zhanyuan (白占元), bai jingqi's grandson and bai jingye's eldest son.",False,False,0.2477249220285511
331,"=== supporting ===
zhang fengyi as ji zengbu (季宗布), bai jingqi's teacher and a military officer in the royal guard divine engine division.",False,False,0.08230334580553833
332,"zheng had worked alongside many of the main and supporting cast members, notably siqin gaowa and chen kaige.",False,False,0.0
333,yu rongguang as bai hua.,False,False,0.0
334,"li xuejian as master yu (于八爷), a drug dealer in beijing.",False,False,0.0
335,"lei kesheng as wang xiguang (王喜光), an imperial eunuch.",False,False,0.0
336,yuan zi as young wang xiguang.,False,False,0.0
337,"ning jing as zhen'er (珍儿), madam of the brothel yang jiuhong worked at.",False,False,0.0
338,"zhang yimou as li lianying, an imperial eunuch of the empress dowager.",False,False,0.0
339,chen kaige as an official in the local government.,False,False,0.36713121664883447
340,"he qun as pitou'er (皮头儿), a worker at a pawnshop.",False,False,0.0
341,"tian zhuangzhuang as taki (田木), a japanese military officer.",False,False,0.0
342,"== production ==


=== conception and development ===
in 1959 at the age of 19, guo baochang entered beijing film academy and began to write the novel the grand mansion gate.",False,False,0.0
343,"at the dawn of the cultural revolution, he was labeled as a ""reactionary student"" and was sent to nankou farm of beijing to reform through labor.",False,False,0.0
344,"in order to avoid the attention of the red guards, he burned the original manuscript.",False,False,0.0
345,in march 1969 he rewrote the novel.,False,False,0.0
346,in 1980 he divorced his wife and the novel was burned by the furious woman.,False,False,0.0
347,"at the end of 1994, he rewrote the novel for the third and final time.baicao hall (百草厅) took inspiration from tong ren tang, one of the time-honored pharmaceutical companies in china founded at the beginning of the qing dynasty and which has lasted for almost 350 years.",False,False,0.036155654713597295
348,guo baochang himself had lived there for more than 26 years.,False,False,0.0
349,"the main character bai jingqi was inspired by yue jingyu (乐镜宇), guo baochang's foster father and founder of the hong ji tang pharmaceutical company.",False,False,0.059856978767664236
350,"the characters bai yuting and li xiangxiu were inspired by guo's twelfth aunt and a concubine of yue jingyu's, respectively.",False,False,0.2120357383464717
351,"=== casting ===
directors zhang yimou, chen kaige, he qun and tian zhuangzhuang joined the cast.",False,False,0.0
352,"actors yu rongguang, li xuejian, ning jing and lei kesheng were cast in supporting roles for the series.",False,False,0.0
353,"=== filming ===
principal photography started in 2000 and wrapped in 2001.",False,False,0.0
354,"== music ==


== broadcast ==
the grand mansion gate was broadcast in mainland china in april 2001 and two months later was aired in hong kong.",False,False,0.0
355,"== references ==


== external links ==
the grand mansion gate on imdb
the grand mansion gate at douban (in chinese)
the grand mansion gate at the mtime.com (in chinese)",False,False,0.0
